# Brothers Summer 2013 (Up to date)
# 1109 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.2 m/s).
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position upwind (m),Position parallel to wind (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
1.3113,67.924,109.2,90.732,109.22,91.025,1.0308,0.0043708,1.0308,0.24295,2.4923,7.2899,43.796,-120.65,9.8006,0.30714,0.024523,0.022397,-0.0055418,31744,4966.9,37.737,0.12361,270.73,236.67,2.4386,0.32734,23288107,3262.5,62.785,0.64229,0.64248,0.37535,0.13301,0.13393,0.061887,0.13167,0.0016724,0,0.0012987,0.013493,0.012195,0.019259,0.011498,13.97,153.28,85.741,1.055,NaN,5.5235,850.04,334.65,0.05,0.11751
1.3613,73.497,113.74,90.945,113.77,91.329,1.1649,0.0061457,1.165,0.30226,2.8838,8.3656,43.796,-120.65,9.8006,0.21462,0.025669,-0.022,-0.0071399,31661,4884.4,37.675,0.12351,271.1,236.45,2.4798,0.34093,24242496,3268.9,68.182,0.64353,0.64362,0.37501,0.13341,0.13511,0.043074,0.1238,0.0016459,0,0.001204,0.013523,0.012319,-0.017133,0.011976,13.97,153.28,85.324,1.1682,NaN,5.4873,849.44,334.62,0.05,0.11811
1.4113,79.298,118.29,91.144,118.34,91.625,1.32,0.0084681,1.32,0.36756,3.3273,9.3756,43.796,-120.65,9.8006,0.54512,0.026818,-0.022312,-0.0026058,31579,4801.9,37.613,0.12341,269.88,236.24,2.4081,0.35464,25203003,3275.4,73.925,0.64483,0.64541,0.37464,0.13384,0.13635,0.11122,0.28452,-2.5633e-4,0,0.001113,0.013554,0.012441,-0.016288,0.012456,13.97,153.28,84.913,1.2773,NaN,5.4496,848.83,334.6,0.05,0.11872
1.4613,85.326,122.85,91.334,122.91,91.914,1.4985,0.011455,1.4985,0.438,3.8203,10.306,43.796,-120.65,9.8006,0.75961,0.027965,-0.02117,-0.0017796,31496,4719.4,37.551,0.12331,269.12,236.03,2.369,0.36843,26168269,3281.8,79.962,0.64619,0.64732,0.37427,0.13428,0.13765,0.15666,0.38495,1.7333e-4,0,0.0010272,0.013587,0.01256,-0.013588,0.012938,13.97,153.28,84.519,1.3804,NaN,5.4104,848.18,334.58,0.05,0.11932
1.5113,91.583,127.42,91.53,127.5,92.194,1.7026,0.015232,1.7027,0.51257,4.3536,11.05,43.796,-120.65,9.8006,0.77892,0.029107,-0.019709,-0.0018521,31414,4636.9,37.489,0.12321,269.07,235.81,2.3808,0.38237,27142005,3288.3,86.257,0.64762,0.64881,0.37387,0.13474,0.13901,0.16088,0.39416,3.1908e-4,0,9.4802e-4,0.013622,0.012674,-0.010936,0.01342,13.97,153.28,84.149,1.4754,NaN,5.3697,847.52,334.55,0.05,0.11996
1.5613,98.069,132,91.694,132.09,92.47,1.9344,0.019925,1.9345,0.59014,4.9278,11.955,43.796,-120.65,9.8005,1.0057,0.030237,-0.017957,-0.0012581,31331,4554.4,37.426,0.12311,268.29,235.6,2.3401,0.39621,28107323,3294.7,92.862,0.64909,0.65106,0.37346,0.13522,0.14041,0.21007,0.50029,3.6282e-4,0,8.7041e-4,0.013659,0.012788,-0.0084564,0.013904,13.97,153.28,83.808,1.559,NaN,5.3276,846.83,334.53,0.05,0.12057
1.6113,104.78,136.59,91.826,136.7,92.742,2.1962,0.025662,2.1963,0.66947,5.5521,13,43.796,-120.65,9.8005,1.3864,0.031347,-0.015387,-6.2611e-4,31249,4471.9,37.363,0.12301,267,235.38,2.2634,0.40996,29064066,3301.2,99.828,0.65061,0.65429,0.37304,0.13572,0.14185,0.2949,0.67283,2.2033e-4,0,7.9719e-4,0.013697,0.0129,-0.0057999,0.014389,13.97,153.28,83.506,1.6294,NaN,5.2839,846.11,334.5,0.05,0.12118
1.6613,111.73,141.18,91.965,141.32,93.006,2.4903,0.032565,2.4905,0.74918,6.2248,13.873,43.796,-120.65,9.8005,1.6428,0.032437,-0.011924,-3.2646e-4,31166,4389.4,37.3,0.12291,266.16,235.16,2.2193,0.42378,30023940,3307.6,107.07,0.65218,0.65731,0.3726,0.13623,0.14335,0.35377,0.78798,-1.4538e-4,0,7.3242e-4,0.013736,0.013004,-0.0032603,0.014875,13.97,153.28,83.259,1.6857,NaN,5.2388,845.39,334.47,0.05,0.12179
1.7113,118.9,145.78,92.001,145.95,93.13,2.8191,0.040739,2.8194,0.82792,6.9346,14.461,43.796,-120.65,9.8005,1.7447,0.033507,-0.0078156,-1.8244e-4,31084,4306.9,37.236,0.12281,265.85,234.94,2.2127,0.43768,30988886,3310.1,114.51,0.65382,0.65959,0.37215,0.13677,0.1449,0.37767,0.83677,-4.4855e-4,0,6.7473e-4,0.013778,0.013103,-0.0013133,0.015362,13.97,153.28,83.081,1.7254,NaN,5.1921,844.66,334.45,0.05,0.12239
1.7613,126.31,150.39,91.723,150.58,92.897,3.1839,0.050263,3.1843,0.90442,7.6669,14.72,43.796,-120.65,9.8004,1.7225,0.034558,-0.003308,-1.1767e-4,31002,4224.8,37.172,0.12271,265.95,234.72,2.2352,0.45163,31955339,3301.8,122.11,0.65552,0.66116,0.37168,0.13732,0.14652,0.37276,0.83298,-2.6929e-4,0,6.2211e-4,0.013822,0.0132,-2.21e-4,0.01585,13.97,153.28,82.98,1.7438,NaN,5.144,843.91,334.42,0.05,0.123
1.8113,133.94,154.98,91.463,155.21,92.63,3.5856,0.061178,3.5861,0.97751,8.4038,14.657,43.796,-120.65,9.8004,1.581,0.035588,0.0013038,-1.0705e-4,30920,4143.3,37.109,0.12262,266.44,234.5,2.286,0.46558,3.292e7,3292.9,129.82,0.65727,0.66207,0.37119,0.1379,0.14818,0.34021,0.77789,-4.9607e-4,0,5.7307e-4,0.013867,0.013294,3.2308e-5,0.016337,13.97,153.28,82.962,1.7344,NaN,5.0944,843.14,334.39,0.05,0.1236
1.8613,141.8,159.56,91.235,159.82,92.348,4.0238,0.073475,4.0245,1.0461,9.131,14.292,43.796,-120.65,9.8004,1.3494,0.036594,0.0057697,-1.3229e-4,30839,4062,37.045,0.12252,267.24,234.28,2.359,0.47952,33881202,3284.1,137.7,0.65907,0.66261,0.37069,0.13849,0.14989,0.28756,0.67797,-4.762e-4,0,5.2757e-4,0.013915,0.013387,5.966e-4,0.016823,13.97,153.28,83.026,1.689,NaN,5.0433,842.34,334.36,0.05,0.12426
1.9113,149.9,164.13,91.045,164.42,92.05,4.4978,0.087087,4.4986,1.1092,9.8287,13.57,43.796,-120.65,9.8004,0.99464,0.037578,0.0095649,-1.5828e-4,30758,3980.7,36.982,0.12242,268.48,234.06,2.464,0.49348,34842406,3275.2,145.75,0.66093,0.66289,0.37018,0.1391,0.15166,0.2087,0.51267,-1.436e-4,0,4.8578e-4,0.013965,0.013479,0.0015485,0.017308,13.97,153.28,83.165,1.5981,NaN,4.9907,841.52,334.32,0.05,0.12488
1.9613,158.22,168.68,90.836,169.01,91.746,5.0057,0.10189,5.0068,1.166,10.493,12.893,43.796,-120.65,9.8003,0.763,0.038531,0.012685,-3.7935e-4,30676,3899.3,36.917,0.12232,269.33,233.84,2.5403,0.50727,35788691,3266.4,154.11,0.66283,0.66399,0.36965,0.13972,0.15345,0.15851,0.40002,-1.3504e-4,0,4.4467e-4,0.014016,0.013571,0.0025778,0.017792,13.97,153.28,83.366,1.4521,NaN,4.9366,840.68,334.29,0.05,0.12549
2.0113,166.76,173.23,90.629,173.59,91.431,5.5459,0.11768,5.5472,1.2156,11.118,12.084,43.796,-120.65,9.8003,0.52354,0.039453,0.015066,-8.8416e-4,30595,3818,36.853,0.12223,270.22,233.62,2.6203,0.52099,36728218,3257.5,162.71,0.66476,0.66532,0.36912,0.14036,0.15529,0.10764,0.27883,3.4142e-4,0,4.0702e-4,0.014069,0.013661,0.0034481,0.018276,13.97,153.28,83.616,1.245,NaN,4.881,839.81,334.26,0.05,0.12617
2.0613,175.54,177.77,90.407,178.16,91.11,6.1164,0.13421,6.1179,1.257,11.705,11.29,43.796,-120.65,9.8003,0.34952,0.040341,0.016763,-0.0022549,30514,3736.7,36.788,0.12213,270.9,233.39,2.6847,0.53458,37656592,3248.7,171.56,0.66673,0.66698,0.36857,0.14101,0.15715,0.071331,0.18786,4.0558e-4,0,3.7205e-4,0.014123,0.013751,0.0040551,0.018758,13.97,153.28,83.903,0.97532,NaN,4.824,838.93,334.22,0.05,0.12678
2.1113,184.54,182.3,90.198,182.71,90.773,6.7151,0.15118,6.7168,1.2897,12.243,10.199,43.796,-120.65,9.8003,0.06362,0.041197,0.011886,-0.013132,30432,3655.3,36.723,0.12203,272.01,233.17,2.7807,0.54824,38587442,3239.8,180.73,0.66876,0.66877,0.36801,0.14168,0.15907,0.012819,0.033671,0.0019415,0,3.4161e-4,0.01418,0.013839,0.001939,0.019239,13.97,153.28,84.215,0.64768,NaN,4.7655,838.02,334.19,0.05,0.12738
2.1613,193.77,186.81,89.963,187.25,90.43,7.3394,0.16826,7.3413,1.3133,12.729,9.173,43.796,-120.65,9.8002,0.20489,0.042021,-0.016739,-0.0045574,30351,3574,36.658,0.12193,271.52,232.94,2.7617,0.56181,39509180,3230.9,190.18,0.67083,0.67092,0.36744,0.14236,0.16103,0.041604,0.11891,4.6201e-4,0,3.1246e-4,0.014239,0.013927,-0.003663,0.019719,13.97,153.28,84.53,0.27635,NaN,4.7055,837.08,334.15,0.05,0.128
2.2113,203.22,191.32,89.717,191.77,90.075,7.9866,0.18509,7.9888,1.3276,13.16,8.0139,43.796,-120.65,9.8002,0.49429,0.042812,-0.015557,-0.0015949,30270,3492.7,36.592,0.12184,270.5,232.71,2.7046,0.57541,40431113,3222.1,200.03,0.67296,0.67346,0.36685,0.14306,0.16304,0.10186,0.27865,2.7622e-4,0,2.8631e-4,0.014301,0.014014,-0.0030166,0.020198,13.97,153.28,84.827,-0.10679,NaN,4.6441,836.12,334.11,0.05,0.12863
2.2613,212.9,195.81,89.449,196.28,89.711,8.6539,0.20133,8.6563,1.3327,13.53,6.8468,43.796,-120.65,9.8002,0.79166,0.043572,-0.012219,-6.1932e-4,30188,3411.4,36.526,0.12174,269.48,232.48,2.648,0.58904,41351842,3213.2,210.29,0.67514,0.67642,0.36625,0.14379,0.16511,0.16559,0.4406,4.2766e-4,0,2.6169e-4,0.014365,0.014103,-0.0017764,0.020675,13.97,153.28,85.078,-0.45875,NaN,4.5812,835.14,334.08,0.05,0.12926
2.3113,222.8,200.29,89.13,200.76,89.346,9.3385,0.2167,9.341,1.3293,13.854,6.2115,43.796,-120.65,9.8001,0.88603,0.044295,-0.0075987,-4.3554e-4,30107,3330,36.459,0.12164,269.2,232.25,2.6446,0.60248,42257742,3204.4,220.56,0.67735,0.67895,0.36564,0.14452,0.16719,0.18632,0.49333,-3.4608e-4,0,2.367e-4,0.01443,0.014194,-6.5678e-4,0.021151,13.97,153.28,85.257,-0.72012,NaN,4.5168,834.14,334.04,0.05,0.12987
2.3612,232.93,204.74,88.772,205.23,88.975,10.039,0.23102,10.041,1.3183,14.16,5.9941,43.796,-120.65,9.8001,0.85973,0.044976,-0.0027446,-4.122e-4,30026,3248.7,36.393,0.12154,269.35,232.02,2.672,0.61585,43155028,3195.5,230.9,0.67959,0.6811,0.36503,0.14526,0.1693,0.18076,0.48325,-3.7023e-4,0,2.1377e-4,0.014498,0.014285,-8.2028e-5,0.021625,13.97,153.28,85.35,-0.83079,NaN,4.451,833.12,334,0.05,0.13049
2.4112,243.28,209.19,88.413,209.68,88.588,10.754,0.2442,10.757,1.3008,14.446,5.5682,43.796,-120.65,9.8001,0.97042,0.045621,0.0028012,-3.9731e-4,29944,3167.4,36.326,0.12145,269.02,231.79,2.6654,0.6294,44063256,3186.7,241.84,0.68192,0.68385,0.36439,0.14604,0.1715,0.20529,0.54672,-4.9102e-4,0,1.9393e-4,0.01457,0.014376,8.1821e-5,0.022096,13.97,153.28,85.352,-0.75097,NaN,4.3837,832.07,333.96,0.05,0.1311
2.4612,253.85,213.61,88.004,214.12,88.195,11.483,0.25632,11.486,1.2787,14.728,5.7997,43.796,-120.65,9.8001,0.89166,0.046227,0.0087095,-5.9202e-4,29863,3086,36.258,0.12135,269.37,231.55,2.7067,0.64282,44958862,3177.8,252.7,0.68428,0.68591,0.36374,0.14682,0.17372,0.18815,0.5087,2.3597e-4,0,1.7319e-4,0.014644,0.014471,7.585e-4,0.022565,13.97,153.28,85.25,-0.47709,NaN,4.315,831,333.91,0.05,0.13175
2.5112,264.64,218.01,87.554,218.53,87.793,12.227,0.26763,12.23,1.254,15.034,6.4673,43.796,-120.65,9.8,0.72232,0.046788,0.014003,-0.0010987,29782,3004.7,36.191,0.12125,270.03,231.32,2.7714,0.65619,45848472,3169,263.68,0.68667,0.68776,0.36308,0.14762,0.17598,0.1514,0.4179,2.5262e-4,0,1.5358e-4,0.01472,0.014567,0.0018821,0.023032,13.97,153.28,85.047,-0.049438,NaN,4.2449,829.91,333.87,0.05,0.13245
2.5612,275.65,222.39,87.068,222.92,87.381,12.987,0.27852,12.99,1.2286,15.377,7.3984,43.796,-120.65,9.8,0.52482,0.047304,0.018437,-0.0023287,29700,2923.4,36.123,0.12115,270.82,231.08,2.8445,0.66956,46735802,3160.1,274.94,0.68913,0.6897,0.36241,0.14844,0.17828,0.10912,0.30753,-4.07e-4,0,1.347e-4,0.0148,0.014666,0.0031346,0.023496,13.97,153.28,84.755,0.46047,NaN,4.1733,828.79,333.83,0.05,0.13345
2.6112,286.87,226.74,86.491,227.29,86.976,13.766,0.2895,13.769,1.2048,15.793,9.1701,43.796,-120.65,9.8,0.095528,0.047768,0.017566,-0.01101,29619,2842.1,36.054,0.12105,272.48,230.84,2.9809,0.68266,4.76e7,3151.2,286.19,0.69157,0.69159,0.36173,0.14926,0.18058,0.019486,0.05564,0.0014799,0,1.1544e-4,0.014881,0.014766,0.0027379,0.023957,13.97,153.28,84.4,0.97248,NaN,4.1003,827.66,333.78,0.05,0.13419
2.6612,298.32,231.06,85.895,231.63,86.563,14.567,0.30117,14.57,1.1844,16.292,10.731,43.796,-120.65,9.7999,0.2619,0.048179,-0.019587,-0.0039826,29538,2760.7,35.986,0.12096,271.93,230.6,2.9585,0.6958,48465714,3142.4,298.03,0.69408,0.69423,0.36105,0.1501,0.18294,0.053912,0.1626,2.6133e-4,0,9.8037e-5,0.014966,0.014868,-0.0032776,0.024415,13.97,153.28,84.032,1.4207,NaN,4.0259,826.5,333.74,0.05,0.13486
2.7112,309.98,235.35,85.272,235.95,86.148,15.396,0.31411,15.399,1.1688,16.867,12.255,43.796,-120.65,9.7999,0.57086,0.048536,-0.016467,-0.0015097,29456,2679.4,35.917,0.12086,270.87,230.36,2.8999,0.70885,49321120,3133.5,310.24,0.69662,0.69731,0.36035,0.15095,0.18532,0.11937,0.34816,-3.2609e-4,0,8.0789e-5,0.015054,0.014973,-0.0022329,0.02487,13.97,153.28,83.701,1.7573,NaN,3.9501,825.32,333.69,0.05,0.13548
2.7612,321.85,239.61,84.652,240.25,85.731,16.255,0.32884,16.258,1.1589,17.516,13.56,43.796,-120.65,9.7998,0.8294,0.048834,-0.010442,-6.9188e-4,29375,2598.1,35.847,0.12076,270.03,230.12,2.8565,0.72176,50164395,3124.7,322.71,0.69918,0.70063,0.35965,0.15181,0.18772,0.17574,0.50312,2.4393e-5,0,6.3892e-5,0.015144,0.01508,-8.6626e-4,0.025321,13.97,153.28,83.456,1.9593,NaN,3.8729,824.12,333.65,0.05,0.13623
2.8112,333.94,243.84,84.054,244.52,85.247,17.148,0.34572,17.152,1.155,18.214,14.21,43.796,-120.65,9.7998,0.94256,0.049071,-0.0025133,-4.5255e-4,29294,2516.8,35.777,0.12066,269.71,229.88,2.8511,0.73461,5.1e7,3114.4,335.24,0.70178,0.70365,0.35894,0.15268,0.19015,0.201,0.57299,-1.7381e-4,0,4.7521e-5,0.015238,0.01519,-4.8457e-5,0.02577,13.97,153.28,83.337,2.0135,NaN,3.7944,822.89,333.6,0.05,0.13684
2.8612,346.24,248.04,83.46,248.76,84.64,18.076,0.36484,18.08,1.1563,18.926,14.083,43.796,-120.65,9.7998,0.9071,0.049243,0.0061271,-5.1234e-4,29215,2438.3,35.71,0.12057,269.91,229.64,2.8826,0.74738,51827874,3101.7,347.7,0.7044,0.70614,0.35822,0.15357,0.19262,0.19337,0.55682,2.8754e-4,0,3.14e-5,0.015334,0.015303,2.783e-4,0.026216,13.97,153.28,83.368,1.9106,NaN,3.7145,821.65,333.55,0.05,0.13751
2.9112,358.74,252.22,82.964,252.98,83.983,19.04,0.386,19.044,1.1614,19.61,13.045,43.796,-120.65,9.7997,0.69837,0.049346,0.014027,-8.6904e-4,29140,2363.2,35.645,0.12048,270.73,229.41,2.9576,0.76011,52648899,3089,360.09,0.70707,0.70811,0.35749,0.15446,0.19511,0.14766,0.43516,-4.2863e-4,0,1.5448e-5,0.015435,0.015419,0.0014107,0.02666,13.97,153.28,83.55,1.6436,NaN,3.6332,820.38,333.5,0.05,0.13812
2.9612,371.46,256.37,82.557,257.17,83.294,20.036,0.40869,20.04,1.1686,20.217,11.062,43.796,-120.65,9.7997,0.30243,0.049376,0.019133,-0.0017097,29066,2288.7,35.58,0.12039,272.25,229.19,3.0829,0.77286,53469051,3076.2,372.68,0.70979,0.70999,0.35675,0.15538,0.19765,0.062865,0.1912,3.9539e-4,0,-6.1816e-7,0.01554,0.01554,0.0025393,0.027102,13.97,153.28,83.852,1.2143,NaN,3.5505,819.1,333.45,0.05,0.13875
3.0112,384.38,260.5,82.146,261.33,82.606,21.059,0.43215,21.063,1.1756,20.713,8.7081,43.796,-120.65,9.7997,0.15765,0.049325,-0.019865,-0.0011148,28991,2214.1,35.515,0.1203,272.88,228.96,3.1439,0.78559,54283544,3063.5,385.85,0.71255,0.7126,0.356,0.15632,0.20023,0.032594,0.1055,9.3659e-5,0,-1.6977e-5,0.015649,0.015666,-0.0026501,0.027542,13.97,153.28,84.206,0.64939,NaN,3.4665,817.79,333.4,0.05,0.13941
3.0612,397.51,264.61,81.669,265.45,81.934,22.104,0.45552,22.109,1.1806,21.094,6.5843,43.796,-120.65,9.7996,0.53753,0.049188,-0.01585,3.3649e-4,28917,2139.6,35.45,0.12021,271.56,228.73,3.0658,0.79818,55086277,3050.7,399.55,0.71532,0.71595,0.35524,0.15726,0.20282,0.11328,0.34882,-1.5192e-4,0,-3.3487e-5,0.015762,0.015795,-0.0016349,0.027979,13.97,153.28,84.528,0.034718,NaN,3.3812,816.46,333.35,0.05,0.14003
3.1112,410.84,268.7,81.103,269.55,81.269,23.166,0.47796,23.171,1.1819,21.383,5.1929,43.796,-120.65,9.7996,0.75832,0.048958,-0.008158,5.3343e-4,28842,2065.1,35.384,0.12012,270.85,228.5,3.0315,0.81063,55875635,3038,413.39,0.71812,0.71936,0.35448,0.15821,0.20543,0.16167,0.49055,4.5286e-4,0,-5.0054e-5,0.015878,0.015928,-4.2003e-4,0.028414,13.97,153.28,84.743,-0.47729,NaN,3.2945,815.11,333.3,0.05,0.14067
3.1612,424.38,272.75,80.436,273.61,80.594,24.242,0.49881,24.247,1.1788,21.632,5.0373,43.796,-120.65,9.7995,0.74066,0.04863,0.0010298,5.3249e-4,28768,1990.5,35.318,0.12003,270.99,228.27,3.0584,0.82287,56647065,3025.2,426.86,0.72091,0.7221,0.35373,0.15915,0.20803,0.15801,0.48336,-8.8567e-5,0,-6.644e-5,0.015997,0.016064,6.4976e-6,0.028845,13.97,153.28,84.805,-0.71507,NaN,3.2065,813.74,333.24,0.05,0.14128
3.2112,438.12,276.77,79.674,277.64,79.904,25.33,0.51783,25.335,1.1712,21.905,6.0598,43.796,-120.65,9.7995,0.51193,0.048198,0.0088649,7.3439e-4,28693,1916,35.251,0.11994,271.9,228.03,3.1397,0.83493,57402342,3012.5,440.03,0.72369,0.72427,0.35297,0.1601,0.21062,0.10823,0.33922,3.5188e-6,0,-8.3148e-5,0.01612,0.016203,4.6783e-4,0.029274,13.97,153.28,84.712,-0.58281,NaN,3.1172,812.35,333.19,0.05,0.14193
3.2612,452.05,280.75,78.86,281.63,79.211,26.433,0.53525,26.438,1.16,22.242,7.4471,43.796,-120.65,9.7994,0.2444,0.047648,0.013706,0.0014952,28618,1841.4,35.185,0.11985,272.96,227.8,3.2326,0.84698,58154304,2999.7,453.53,0.72653,0.72666,0.3522,0.16107,0.21326,0.051113,0.16386,2.8191e-4,0,-1.0125e-4,0.016248,0.01635,0.0010871,0.029698,13.97,153.28,84.508,-0.12147,NaN,3.0266,810.94,333.13,0.05,0.14747
3.3112,466.19,284.69,78.013,285.59,78.519,27.555,0.55174,27.56,1.1471,22.651,8.9005,43.796,-120.65,9.7994,0.022381,0.046964,-0.0098307,0.011771,28544,1766.9,35.118,0.11976,273.87,227.57,3.3149,0.85901,58901811,2986.9,467.44,0.7294,0.7294,0.35142,0.16205,0.21593,0.0046397,0.016124,-4.678e-4,0,-1.2025e-4,0.016382,0.016502,-5.4387e-4,0.030118,13.97,153.28,84.248,0.52401,NaN,2.9348,809.51,333.08,0.05,0.14836
3.3612,480.52,288.58,77.143,289.51,77.832,28.699,0.5683,28.704,1.1344,23.134,10.335,43.796,-120.65,9.7994,0.25427,0.046134,-0.013312,8.7169e-4,28469,1692.3,35.051,0.11967,273.08,227.33,3.2751,0.87095,59638901,2974.2,481.65,0.73229,0.73243,0.35064,0.16304,0.21861,0.053371,0.17542,-5.79e-5,0,-1.3968e-4,0.016521,0.016661,-9.7047e-4,0.030532,13.97,153.28,83.994,1.1809,NaN,2.8416,808.06,333.02,0.05,0.14929
3.4112,495.05,292.43,76.311,293.39,77.134,29.869,0.58601,29.875,1.124,23.679,11.232,43.796,-120.65,9.7993,0.38912,0.045137,-0.0084149,3.2766e-4,28395,1617.8,34.983,0.11958,272.66,227.09,3.2622,0.88282,60368591,2961.4,496.07,0.7352,0.73554,0.34985,0.16404,0.22132,0.082319,0.269,2.3699e-4,0,-1.6031e-4,0.016666,0.016826,-3.7755e-4,0.03094,13.97,153.28,83.803,1.6999,NaN,2.7472,806.59,332.96,0.05,0.14995
3.4612,509.76,296.24,75.563,297.23,76.405,31.067,0.60578,31.073,1.1171,24.242,11.312,43.796,-120.65,9.7993,0.38751,0.04394,-0.0026089,-3.3676e-5,28320,1543.3,34.915,0.1195,272.75,226.85,3.2853,0.89465,61091800,2948.7,510.55,0.73815,0.73849,0.34905,0.16505,0.22405,0.08211,0.26992,8.3024e-5,0,-1.7944e-4,0.016817,0.016997,-3.5348e-5,0.031343,13.97,153.28,83.708,1.9753,NaN,2.6515,805.1,332.91,0.05,0.15061
3.5112,524.67,300.02,74.85,301.04,75.693,32.293,0.62807,32.299,1.1142,24.811,11.265,43.796,-120.65,9.7992,0.3827,0.045168,0.0036139,-3.3066e-5,28246,1468.7,34.847,0.11941,272.84,226.61,3.3092,0.9062,61792214,2935.9,524.38,0.74034,0.74068,0.34753,0.16605,0.22676,0.081209,0.26888,-4.1161e-4,0,-7.5764e-5,0.016972,0.017047,6.6135e-5,0.031742,13.97,153.28,83.716,1.9501,NaN,2.5546,803.59,332.85,0.05,0.15133
3.5612,539.77,303.76,74.255,304.82,74.959,33.547,0.65277,33.553,1.1147,25.353,10.247,43.796,-120.65,9.7992,0.22735,0.046155,0.0087005,6.1046e-5,28171,1394.2,34.778,0.11932,273.49,226.37,3.3731,0.91773,62488434,2923.2,537.8,0.74195,0.74207,0.34539,0.16707,0.22949,0.047984,0.16105,5.3471e-5,0,1.8787e-5,0.017129,0.01711,3.7389e-4,0.032138,13.97,153.28,83.825,1.6275,NaN,2.4565,802.06,332.79,0.05,0.15202
3.6112,555.05,307.47,73.703,308.56,74.215,34.826,0.67915,34.833,1.1172,25.828,8.7048,43.796,-120.65,9.7991,0.015475,0.047276,-0.002628,0.0102,28097,1319.6,34.709,0.11923,274.37,226.13,3.453,0.92922,63177570,2910.4,551.42,0.74361,0.74361,0.34326,0.1681,0.23225,0.0032401,0.010807,-6.7129e-4,0,7.6074e-5,0.017287,0.017211,-3.3286e-5,0.032532,13.97,153.28,83.994,1.0717,NaN,2.3572,800.51,332.73,0.05,0.1527
3.6612,570.51,311.16,73.114,312.26,73.483,36.128,0.70611,36.135,1.1197,26.23,7.3525,43.796,-120.65,9.7991,0.19906,0.04848,-0.0086776,0.0012552,28022,1245.1,34.64,0.11914,273.76,225.88,3.4272,0.94056,63853482,2897.7,565.2,0.74529,0.74538,0.34115,0.16913,0.235,0.042112,0.14431,-4.6705e-4,0,1.1205e-4,0.017441,0.017329,-3.5435e-4,0.032925,13.97,153.28,84.159,0.42373,NaN,2.2567,798.95,332.67,0.05,0.15339
3.7112,586.16,314.81,72.473,315.93,72.757,37.448,0.73247,37.455,1.1205,26.569,6.4172,43.796,-120.65,9.799,0.32762,0.049753,-0.0036714,0.0011197,27948,1170.5,34.57,0.11905,273.38,225.64,3.4173,0.95181,6.452e7,2884.9,579.11,0.74701,0.74725,0.33907,0.17017,0.23777,0.069853,0.23923,3.885e-4,0,1.3348e-4,0.017592,0.017458,-6.1963e-5,0.033315,13.97,153.28,84.263,-0.10755,NaN,2.1549,797.36,332.6,0.05,0.1541
3.7612,601.99,318.43,71.72,319.57,72.03,38.784,0.75731,38.791,1.1186,26.894,6.6723,43.796,-120.65,9.799,0.27588,0.051051,0.0018899,0.0010207,27873,1096,34.5,0.11896,273.67,225.39,3.4555,0.96282,65166029,2872.2,592.7,0.74873,0.74891,0.33702,0.1712,0.24051,0.0588,0.20287,-4.1043e-4,0,1.4754e-4,0.017735,0.017587,1.6052e-5,0.033702,13.97,153.28,84.27,-0.32308,NaN,2.052,795.76,332.54,0.05,0.15493
3.8112,618,322.02,70.934,323.17,71.292,40.137,0.78033,40.145,1.1138,27.239,7.1367,43.796,-120.65,9.7989,0.19467,0.052395,0.0063251,0.0011314,27798,1021.5,34.43,0.11887,274.07,225.14,3.5022,0.97382,65812217,2859.4,606.48,0.7505,0.75059,0.33498,0.17224,0.24328,0.041425,0.14501,5.9772e-5,0,1.5745e-4,0.017872,0.017715,1.7582e-4,0.034086,13.97,153.28,84.194,-0.14288,NaN,1.948,794.18,332.48,0.05,0.15562
3.8612,634.19,325.56,70.133,326.73,70.544,41.508,0.80192,41.516,1.1068,27.605,7.6089,43.796,-120.65,9.7989,0.11344,0.053785,0.009603,-3.1471e-4,27724,946.92,34.36,0.11878,274.49,224.9,3.5499,0.98486,6.646e7,2846.7,620.54,0.75233,0.75236,0.33293,0.1733,0.24609,0.024104,0.0847,-2.5933e-7,0,1.6285e-4,0.018002,0.017839,3.9639e-4,0.034465,13.97,153.28,84.057,0.35337,NaN,1.8427,792.62,332.42,0.05,0.15646
